geneId,msEntrez,geneSymbol,DSI,DPI,diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,score,EI,YearInitial,YearFinal,NofPmids,NofSnps,source
7466,209357,WFS1,0.545,0.655,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.04,1,2001,2006,4,0,BEFREE
7494,72308,XBP1,0.54,0.69,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
7504,15116,XK,0.639,0.517,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.3,,2001,2001,1,0,CTD_human
7533,54426,YWHAH,0.743,0.207,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,0,BEFREE
7592,15904,ZNF41,0.834,0.172,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2004,2004,1,0,BEFREE
8128,50518,ST8SIA2,0.72,0.379,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.02,1,2012,2016,2,0,BEFREE
8624,12466,PSMG1,0.667,0.483,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
8870,12617,IER3,0.621,0.517,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
8874,12617,ARHGEF7,0.533,0.724,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2007,2007,1,0,BEFREE
8909,109791,ENDOU,0.762,0.345,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
8910,109791,SGCE,0.633,0.517,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.02,1,2012,2013,2,0,BEFREE
9002,107581,F2RL3,0.573,0.69,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2008,2008,1,0,BEFREE
9088,12959,PKMYT1,0.773,0.31,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
9177,13171,HTR3B,0.696,0.276,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2006,2006,1,0,BEFREE
9201,13190,DCLK1,0.607,0.379,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
9223,13197,MAGI1,0.69,0.448,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
9260,75739,PDLIM7,0.521,0.69,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2017,2017,1,0,BEFREE
9293,13498,GPR52,0.928,0.103,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
9378,50496,NRXN1,0.614,0.483,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
9444,13640,QKI,0.696,0.379,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
9575,14027,CLOCK,0.505,0.897,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.06,1,2008,2016,6,0,BEFREE
9607,14062,CARTPT,0.633,0.448,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,0,2012,2012,1,0,BEFREE
9638,14115,FEZ1,0.707,0.345,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2007,2007,1,0,BEFREE
9722,14180,NOS1AP,0.652,0.345,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
9734,30795,HDAC9,0.501,0.759,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
9771,14265,RAPGEF5,0.614,0.552,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
9890,353172,PLPPR4,0.928,0.034,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
9968,14630,MED12,0.528,0.655,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2003,2003,1,0,BEFREE
10193,208715,RNF41,0.701,0.414,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,0,BEFREE
10215,15370,OLIG2,0.621,0.379,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.02,1,2014,2016,2,1,BEFREE
10382,16195,TUBB4A,0.707,0.276,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,0,2014,2014,1,0,BEFREE
10458,16324,BAIAP2,0.857,0.138,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
10522,16398,DEAF1,0.6,0.552,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2005,2005,1,0,BEFREE
10611,16438,PDLIM5,0.565,0.586,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2005,2005,1,0,BEFREE
10664,16476,CTCF,0.537,0.724,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,0,2011,2011,1,0,BEFREE
10743,16525,RAI1,0.558,0.621,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
11074,16985,TRIM31,0.685,0.379,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
11202,17158,KLK8,0.663,0.31,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,0,BEFREE
11211,17754,FZD10,0.857,0.172,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
22949,12931,PTGR1,0.815,0.138,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
23054,22319,NCOA6,0.648,0.621,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2007,2007,1,0,BEFREE
23133,223272,PHF8,0.681,0.414,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.1,,2011,2011,1,1,GWASCAT
23305,15110,ACSL6,0.785,0.276,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2007,2007,1,0,BEFREE
23408,11793,SIRT5,0.762,0.207,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2007,2007,1,0,BEFREE
23574,66935,PRG1,0.857,0.172,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
23774,218811,BRD1,0.696,0.345,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.02,1,2010,2017,2,0,BEFREE
25801,16478,GCA,0.707,0.448,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
25830,17189,SULT4A1,0.72,0.172,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,0,2015,2015,1,0,BEFREE
26047,21683,CNTNAP2,0.582,0.552,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.1,,2011,2011,1,2,GWASCAT
26137,228576,ZBTB20,0.596,0.621,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
27184,20662,DISC2,0.834,0.138,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.03,1,2000,2008,3,0,BEFREE
27185,20662,DISC1,0.592,0.552,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.1,1,2000,2018,68,1,BEFREE
27319,22029,BHLHE22,0.642,0.517,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
27445,24044,PCLO,0.656,0.448,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,1,BEFREE
28954,12462,REM1,0.621,0.655,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,1988,1988,1,0,BEFREE
30816,56403,ERVW-1,0.502,0.724,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
51008,76482,ASCC1,0.54,0.724,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2007,2007,1,0,BEFREE
51237,192292,MZB1,0.636,0.552,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
51298,50884,THEG,0.743,0.276,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
51540,259159,SCLY,0.609,0.483,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
54207,233900,KCNK10,0.857,0.069,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
54209,233900,TREM2,0.572,0.552,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
54210,233900,TREM1,0.562,0.621,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
54329,74477,GPR85,1,0.034,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2008,2008,1,0,BEFREE
54453,229791,RIN2,0.676,0.483,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.1,,2011,2011,1,2,GWASCAT
54487,223593,DGCR8,0.63,0.621,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.3,,2008,2008,1,0,CTD_human
54551,230848,MAGEL2,0.642,0.379,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
54584,170731,GNB1L,0.762,0.31,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2006,2006,1,0,BEFREE
54820,269941,NDE1,0.621,0.414,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2017,2017,1,0,BEFREE
55117,230866,SLC6A15,0.785,0.241,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
55300,229725,PI4K2B,0.857,0.103,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
55511,218850,SAGE1,0.633,0.517,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
55749,238831,CCAR1,0.735,0.276,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
55830,244698,GLT8D1,0.834,0.069,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
55840,223697,EAF2,0.735,0.31,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
55885,28064,LMO3,0.621,0.345,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,1995,1995,1,0,BEFREE
57532,67282,NUFIP2,0.713,0.31,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
57556,68816,SEMA6A,0.468,0.793,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.02,1,2012,2015,2,0,BEFREE
63826,72043,SRR,0.681,0.483,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
64067,231147,NPAS3,0.735,0.241,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.05,1,2003,2018,5,0,BEFREE
64395,218544,GMCL1,0.834,0.172,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
64396,218544,GMCL2,0.834,0.138,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
64478,109050,CSMD1,0.639,0.379,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
65018,80857,PINK1,0.577,0.586,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.03,1,2007,2010,3,0,BEFREE
79068,83560,FTO,0.519,0.828,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.02,1,2011,2012,2,0,BEFREE
79447,239122,PAGR1,0.663,0.621,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2006,2006,1,0,BEFREE
79648,214531,MCPH1,0.584,0.621,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
79694,217341,MANEA,0.762,0.207,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,1,BEFREE
81565,71567,NDEL1,0.752,0.276,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2017,2017,1,0,BEFREE
83259,219022,PCDH11Y,0.857,0.138,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2006,2006,1,0,BEFREE
83857,270201,TMTC1,0.928,0.103,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2000,2000,1,0,BEFREE
84062,381694,DTNBP1,0.619,0.379,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.35,0.8,2008,2016,6,1,BEFREE;CTD_human
85300,100502698,ATCAY,0.773,0.241,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2007,2007,1,0,BEFREE
85413,170790,SLC22A16,0.707,0.276,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,0,2006,2006,1,0,BEFREE
85445,27494,CNTNAP4,1,0.034,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
89832,268880,CHRFAM7A,0.672,0.207,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.02,1,2015,2016,2,0,BEFREE
91752,66333,ZNF804A,0.639,0.379,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.02,1,2011,2015,2,0,BEFREE
93589,319604,CACNA2D4,0.743,0.241,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
93664,277744,CADPS2,0.72,0.138,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
118460,234796,EXOSC6,0.752,0.379,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
120892,67809,LRRK2,0.545,0.69,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
121278,228911,TPH2,0.562,0.552,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.08,0.875,2006,2013,8,0,BEFREE
123099,66114,DEGS2,0.928,0.034,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
144125,14897,OR2AG1,0.645,0.586,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2007,2007,1,0,BEFREE
158584,68021,FAAH2,0.815,0.103,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
255239,665596,ANKK1,0.624,0.414,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.02,1,2010,2011,2,1,BEFREE
259232,117590,NALCN,0.609,0.586,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.1,,2011,2011,1,1,GWASCAT
259266,243535,ASPM,0.586,0.69,C0004936,Mental disorders,group,F03,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
15,11370,AANAT,0.696,0.414,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.31,1,2010,2010,1,0,BEFREE;PSYGENET
157,11818,GRK3,0.672,0.448,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2004,2004,1,0,CTD_human
288,12263,ANK3,0.602,0.379,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2009,2011,2,0,CTD_human
478,13010,ATP1A3,0.58,0.379,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.2,,,,0,0,MGD
627,13872,BDNF,0.382,0.828,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.32,1,2005,2018,4,0,BEFREE;CTD_human
775,14309,CACNA1C,0.575,0.517,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2009,2011,3,0,CTD_human
776,14309,CACNA1D,0.594,0.483,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2017,2017,1,0,CTD_human
1109,15233,AKR1C4,0.659,0.586,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
1312,268482,COMT,0.426,0.897,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.51,0.5,2002,2006,3,0,BEFREE;CTD_human;PSYGENET
1636,18242,ACE,0.367,0.897,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.2,,2004,2004,1,0,RGD
1812,54128,DRD1,0.555,0.517,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2009,2009,1,0,CTD_human
1816,54128,DRD5,0.636,0.241,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2005,2005,1,0,CTD_human
2571,18010,GAD1,0.542,0.724,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2005,2005,1,0,CTD_human
2572,18010,GAD2,0.557,0.621,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2005,2005,1,0,CTD_human
2898,12961,GRIK2,0.621,0.586,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2009,2009,1,0,CTD_human
2900,12961,GRIK4,0.701,0.345,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,1,2012,2012,1,0,PSYGENET
2908,58992,NR3C1,0.427,0.793,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2005,2005,1,0,CTD_human
2931,14161,GSK3A,0.667,0.345,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2010,2010,1,0,CTD_human
2932,14161,GSK3B,0.488,0.793,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.31,1,2010,2014,2,0,BEFREE;CTD_human
3350,12475,HTR1A,0.529,0.621,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.32,1,2009,2011,2,1,BEFREE;PSYGENET
3356,21354,HTR2A,0.488,0.759,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.51,1,2004,2009,3,0,BEFREE;CTD_human;RGD
3630,14103,INS,0.458,0.828,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,1970,1970,1,0,CTD_human
4128,13371,MAOA,0.497,0.655,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,1,2014,2014,1,0,PSYGENET
4524,17313,MTHFR,0.354,0.828,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2007,2007,1,0,CTD_human
4684,68263,NCAM1,0.445,0.759,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,1,2012,2012,1,0,PSYGENET
4729,18791,NDUFV2,0.633,0.414,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2009,2009,1,0,CTD_human
4914,546336,NTRK1,0.443,0.759,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2005,2005,1,0,CTD_human
4915,546336,NTRK2,0.514,0.586,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2009,2009,1,0,CTD_human
5443,103733,POMC,0.382,0.862,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,1988,1998,2,0,CTD_human
5463,22171,POU6F1,1,0.034,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,0,BEFREE
5649,11481,RELN,0.547,0.655,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2001,2005,3,0,CTD_human
5715,68294,PSMD9,0.494,0.793,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
5816,66401,PVALB,0.588,0.448,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2005,2005,1,0,CTD_human
6285,66411,S100B,0.443,0.862,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.5,,2005,2006,2,0,CTD_human;RGD
6526,13016,SLC5A3,0.735,0.276,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2007,2007,1,0,CTD_human
6532,13016,SLC6A4,0.446,0.724,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.52,1,2000,2006,4,0,BEFREE;CTD_human;PSYGENET
6616,13139,SNAP25,0.536,0.655,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2005,2005,1,0,CTD_human
6671,13202,SP4,0.707,0.276,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2009,2009,1,0,CTD_human
6863,13478,TAC1,0.473,0.793,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2005,2005,1,0,CTD_human
6869,13478,TACR1,0.559,0.724,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2010,2010,1,0,CTD_human
7222,15227,TRPC3,0.633,0.379,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2014,2014,1,0,CTD_human
7226,14238,TRPM2,0.648,0.379,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2014,2014,1,0,CTD_human
7252,20378,TSHB,0.672,0.483,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,1981,1981,1,0,CTD_human
7466,209357,WFS1,0.545,0.655,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.01,1,2003,2003,1,0,BEFREE;PSYGENET
8553,12336,BHLHE40,0.633,0.552,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2014,2014,1,0,CTD_human
8564,27267,KMO,0.752,0.276,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.31,1,2011,2011,1,0,BEFREE;PSYGENET
8863,12615,PER3,0.607,0.517,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
9575,14027,CLOCK,0.505,0.897,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.23,1,2004,2017,3,0,BEFREE;MGD
10814,16647,CPLX2,0.713,0.172,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2005,2005,1,0,CTD_human
10815,16647,CPLX1,0.6,0.517,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2005,2005,1,0,CTD_human
22854,56200,NTNG1,0.672,0.414,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2008,2008,1,0,CTD_human
26011,20482,TENM4,0.72,0.31,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
27185,20662,DISC1,0.592,0.552,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.31,1,2012,2012,1,0,BEFREE;PSYGENET
84628,277432,NTNG2,0.773,0.207,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2008,2008,1,0,CTD_human
85458,72831,DIXDC1,0.681,0.207,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,,2016,2016,1,0,CTD_human
121278,228911,TPH2,0.562,0.552,C0005587,"Depression, Bipolar",disease,F03,Mental or Behavioral Dysfunction,0.3,1,2011,2011,1,0,PSYGENET
953,14634,ENTPD1,0.569,0.655,C0006009,Borderline mental retardation (I.Q. 70-85),disease,"",Mental or Behavioral Dysfunction,0.1,,,,0,0,HPO
2481,15979,FRAXE,0.656,0.448,C0006009,Borderline mental retardation (I.Q. 70-85),disease,"",Mental or Behavioral Dysfunction,0.01,1,2001,2001,1,0,BEFREE
